2005,/Inp,46
2005,/Inp,61
2006,/Inp,53
1998,/Inp,154
2006,/Inp,43
2006,/Inp,3
2006,/Inp,32
2006,/Inp,80
2006,/Inp,7
2006,/Inp,44
2006,/Inp,42
2006,/Inp,12
2006,/Inp,12
2006,/Inp,12
2006,/Inp,12
2006,/Inp,12
2006,/Inp,12
2006,/Inp,12
2006,/Inp,17
2006,/Inp,22
2006,/Inp,68
2006,/Inp,142
2006,/Inp,141
2006,/Inp,160
2006,/Inp,45
2006,/Inp,95
2006,/Inp,18
2006,/Inp,75
2006,/Inp,63
2006,/Inp,32
2006,/Inp,32
2006,/Inp,32
2006,/Inp,32
2006,/Inp,32
2006,/Inp,45
2006,/Inp,198
2006,/Inp,17
2006,/Inp,13
2006,/Inp,143
2006,/Inp,141
2006,/Inp,142
2006,/Inp,142
2006,/Inp,32
2006,/Inp,1505
2006,/Inp,141
2006,/Inp,142
2006,/Inp,75
2006,/Inp,75
2006,/Inp,75
2006,/Inp,76
2006,/Inp,74
2006,/Inp,69
2006,/Inp,58
2006,/Inp,36
2006,/Inp,14
2006,/Inp,1553
2006,/Inp,2958
2006,/Inp,1553
2006,/Inp,2958
2006,/Inp,79
2006,/Inp,45
2006,/Inp,267
2006,/Inp,60
2006,/Inp,13
2006,/Inp,77
2006,/Inp,29
2006,/Inp,30
2006,/Inp,26
2006,/Inp,26
2006,/Inp,1687
2006,/Inp,2891
2006,/Inp,1687
2006,/Inp,2891
2006,/Inp,14
2006,/Inp,7
2007,/Inp,5
2008,/Inp,34
2008,/Inp,10
2008,/Inp,12
2008,/Inp,12
2008,/Inp,16
2008,/Inp,16
2008,/Inp,14
2006,/Inp,88
2006,/Inp,61
2006,/Inp,61
2006,/Inp,65
2006,/Inp,46
2006,/Inp,56
2006,/Inp,44
2006,/Inp,53
2006,/Inp,39
2006,/Inp,604
2006,/Inp,43
2006,/Inp,43
2006,/Inp,42
2006,/Inp,43
2006,/Inp,2766
2006,/Inp,104
2006,/Inp,106
2006,/Inp,33
2006,/Inp,33
2006,/Inp,33
2007,/Inp,63
2007,/Inp,2766
2007,/Inp,73
2007,/Inp,46
2007,/Inp,142
2007,/Inp,46
2007,/Inp,46
2007,/Inp,73
2007,/Inp,2875
2007,/Inp,2875
2007,/Inp,61
2007,/Inp,66
2007,/Inp,61
2007,/Inp,61
2007,/Inp,61
2007,/Inp,23
2007,/Inp,46
2007,/Inp,44
2007,/Inp,88
2007,/Inp,7
2007,/Inp,106
2007,/Inp,42
2007,/Inp,49
2007,/Inp,49
2007,/Inp,49
2007,/Inp,49
2007,/Inp,49
2007,/Inp,47
2007,/Inp,49
2007,/Inp,49
2007,/Inp,49
2007,/Inp,49
2007,/Inp,49
2007,/Inp,24
2007,/Inp,44
2007,/Inp,12
2007,/Inp,12
2007,/Inp,12
2007,/Inp,12
2007,/Inp,6
2007,/Inp,2874
2007,/Inp,1530
2007,/Inp,2958
2007,/Inp,1530
2007,/Inp,2958
2007,/Inp,1530
2007,/Inp,2958
2007,/Inp,1530
2007,/Inp,2958
2007,/Inp,153
2007,/Inp,46
2007,/Inp,2876
2007,/Inp,36
2007,/Inp,39
2007,/Inp,164
2007,/Inp,1530
2007,/Inp,2958
2007,/Inp,1530
2007,/Inp,2958
2007,/Inp,138
2007,/Inp,138
2007,/Inp,150
2007,/Inp,159
2007,/Inp,26
2007,/Inp,26
2007,/Inp,26
2007,/Inp,26
2007,/Inp,7
2007,/Inp,6
2007,/Inp,7
2007,/Inp,5
2007,/Inp,5
2007,/Inp,8
2007,/Inp,16
2007,/Inp,12
2007,/Inp,159
2007,/Inp,75
2007,/Inp,75
2007,/Inp,61
1988,/Inp,3
1987,/Inp,73
2007,/Inp,1530
2007,/Inp,1530
2007,/Inp,1528
2007,/Inp,1529
2007,/Inp,46
2007,/Inp,1524
2007,/Inp,1525
2007,/Inp,1496
2007,/Inp,152
2007,/Inp,192
2007,/Inp,1609
2007,/Inp,2886
2007,/Inp,1609
2007,/Inp,2886
2007,/Inp,14
2007,/Inp,14
2007,/Inp,28
2008,/Inp,9
2008,/Inp,14
2008,/Inp,14
2008,/Inp,6
2008,/Inp,5
2008,/Inp,94
2008,/Inp,1523
2008,/Inp,1524
2008,/Inp,10
2008,/Inp,48
2008,/Inp,14
2008,/Inp,44
2009,/Inp,28
2009,/Inp,1743
2009,/Inp,1743
2009,/Inp,2926
2009,/Inp,2926
2009,/Inp,1743
2009,/Inp,2926
2009,/Inp,1743
2009,/Inp,2926
2009,/Inp,1664
2009,/Inp,3005
2009,/Inp,1664
2009,/Inp,3005
2009,/Inp,140
2010,/Inp,1
2010,/Inp,2
2010,/Inp,28
2010,/Inp,1664
2010,/Inp,3020
2010,/Inp,1664
2010,/Inp,3020
2010,/Inp,17
2010,/Inp,216
2010,/Inp,36
2010,/Inp,108
2010,/Inp,1678
2010,/Inp,2926
2010,/Inp,1670
2010,/Inp,2926
2010,/Inp,12
2010,/Inp,14
2010,/Inp,15
2010,/Inp,30
2010,/Inp,3
2010,/Inp,65
2010,/Inp,3
2010,/Inp,1747
2010,/Inp,3020
2010,/Inp,6
2010,/Inp,9
2010,/Inp,4
2010,/Inp,28
2010,/Inp,7
2010,/Inp,1757
2010,/Inp,3020
2010,/Inp,1757
2010,/Inp,3020
2010,/Inp,1751
2010,/Inp,3020
2010,/Inp,1757
2010,/Inp,3020
2010,/Inp,1751
2010,/Inp,3020
2010,/Inp,1751
2010,/Inp,3020
2010,/Inp,1751
2010,/Inp,3020
2010,/Inp,1757
2010,/Inp,3020
2011,/Inp,20
2011,/Inp,19
2011,/Inp,144
2011,/Inp,95
2011,/Inp,111
2011,/Inp,110
2011,/Inp,20
2011,/Inp,20
2007,/Inp,53
2007,/Inp,12
2007,/Inp,141
2007,/Inp,141
2008,/Inp,33
2008,/Inp,34
2008,/Inp,34
2008,/Inp,34
2008,/Inp,34
2008,/Inp,35
2008,/Inp,33
2008,/Inp,34
2008,/Inp,33
2008,/Inp,34
2008,/Inp,34
2008,/Inp,38
2008,/Inp,2808
2008,/Inp,2808
2008,/Inp,42
2008,/Inp,143
2008,/Inp,1506
2008,/Inp,144
2008,/Inp,76
2008,/Inp,75
2009,/Inp,143
2009,/Inp,38
2009,/Inp,85
2009,/Inp,144
1996,/Inp,41
1996,/Inp,41
1996,/Inp,12
1997,/Inp,8
1997,/Inp,24
1997,/Inp,24
1997,/Inp,60
1997,/Inp,41
1997,/Inp,40
1997,/Inp,60
1998,/Inp,24
1998,/Inp,41
1998,/Inp,26
1998,/Inp,27
1998,/Inp,32
2009,/Inp,86
2009,/Inp,94
2010,/Inp,185
2010,/Inp,182
2010,/Inp,178
2010,/Inp,20
2010,/Inp,20
2010,/Inp,11
2010,/Inp,5
2010,/Inp,43
2010,/Inp,6
2010,/Inp,300
2010,/Inp,75
2010,/Inp,82
2010,/Inp,79
2010,/Inp,79
2011,/Inp,6
2011,/Inp,16
2011,/Inp,19
2011,/Inp,21
2011,/Inp,23
2011,/Inp,23
2011,/Inp,8
2007,/Inp,43
2007,/Inp,142
2007,/Inp,142
2007,/Inp,140
2007,/Inp,61
2007,/Inp,61
2007,/Inp,61
2007,/Inp,61
2007,/Inp,61
2007,/Inp,61
2007,/Inp,61
2007,/Inp,61
2007,/Inp,44
2007,/Inp,84
2007,/Inp,84
2007,/Inp,43
2007,/Inp,90
2007,/Inp,89
2007,/Inp,89
2007,/Inp,22
2007,/Inp,222
2007,/Inp,222
2007,/Inp,222
2007,/Inp,21
2007,/Inp,9
2007,/Inp,18
2007,/Inp,17
2007,/Inp,48
2007,/Inp,19
2007,/Inp,38
2008,/Inp,349
2008,/Inp,18
2008,/Inp,16
2008,/Inp,46
2008,/Inp,2876
2008,/Inp,2876
2008,/Inp,2876
2008,/Inp,2876
2008,/Inp,2876
2008,/Inp,2876
2008,/Inp,2876
2008,/Inp,2876
2008,/Inp,2876
2008,/Inp,2876
2008,/Inp,2876
2008,/Inp,2876
2008,/Inp,2879
2008,/Inp,2808
2008,/Inp,25
2008,/Inp,25
2008,/Inp,25
2008,/Inp,25
2008,/Inp,92
2008,/Inp,26
2008,/Inp,2880
2008,/Inp,2879
2008,/Inp,2879
2008,/Inp,61
2008,/Inp,61
2008,/Inp,183
2008,/Inp,184
2008,/Inp,77
2008,/Inp,77
2008,/Inp,2879
2008,/Inp,76
2008,/Inp,14
2008,/Inp,16
2008,/Inp,161
2008,/Inp,161
2008,/Inp,154
2008,/Inp,18
2008,/Inp,154
2008,/Inp,154
2008,/Inp,1670
2008,/Inp,2998
2008,/Inp,1670
2008,/Inp,2998
2008,/Inp,25
2008,/Inp,1530
2008,/Inp,2958
2008,/Inp,1530
2008,/Inp,2958
2008,/Inp,88
2008,/Inp,174
2008,/Inp,174
2008,/Inp,174
2008,/Inp,174
2008,/Inp,174
2008,/Inp,174
2008,/Inp,174
2008,/Inp,174
2008,/Inp,174
2008,/Inp,174
2008,/Inp,174
2008,/Inp,174
2008,/Inp,2808
2008,/Inp,136
2008,/Inp,46
2008,/Inp,27
2008,/Inp,27
2008,/Inp,27
2008,/Inp,27
2008,/Inp,27
2008,/Inp,66
2008,/Inp,54
2008,/Inp,54
2008,/Inp,54
2008,/Inp,64
2008,/Inp,388
2008,/Inp,381
2008,/Inp,138
2008,/Inp,138
2008,/Inp,138
2008,/Inp,16
2008,/Inp,3
2008,/Inp,23
2008,/Inp,14
2008,/Inp,1668
2008,/Inp,2998
2008,/Inp,1668
2008,/Inp,2998
2008,/Inp,109
2008,/Inp,108
2008,/Inp,109
2008,/Inp,109
2008,/Inp,109
2008,/Inp,109
2008,/Inp,109
2008,/Inp,109
2008,/Inp,109
2008,/Inp,43
2008,/Inp,46
2008,/Inp,14
2008,/Inp,64
2008,/Inp,68
2009,/Inp,143
2009,/Inp,21
2009,/Inp,44
2009,/Inp,45
2009,/Inp,46
2009,/Inp,96
2009,/Inp,7
2009,/Inp,68
2009,/Inp,2876
2009,/Inp,2876
2009,/Inp,2876
2009,/Inp,398
2009,/Inp,602
2009,/Inp,615
2009,/Inp,604
2009,/Inp,605
2009,/Inp,6
2009,/Inp,68
2009,/Inp,34
2009,/Inp,68
2009,/Inp,68
2009,/Inp,9
2009,/Inp,40
2009,/Inp,36
2009,/Inp,66
2009,/Inp,68
2009,/Inp,3
2009,/Inp,61
2009,/Inp,61
2009,/Inp,61
2009,/Inp,54
2009,/Inp,54
2009,/Inp,14
2009,/Inp,95
2009,/Inp,95
2009,/Inp,95
2009,/Inp,95
2009,/Inp,95
2009,/Inp,17
2009,/Inp,17
2009,/Inp,72
2009,/Inp,6
2009,/Inp,274
2009,/Inp,45
2009,/Inp,30
2009,/Inp,71
2009,/Inp,62
2009,/Inp,86
2009,/Inp,29
2009,/Inp,25
2009,/Inp,70
2009,/Inp,32
2009,/Inp,36
2009,/Inp,7
2009,/Inp,90
2009,/Inp,1577
2009,/Inp,2886
2009,/Inp,1586
2009,/Inp,2896
2009,/Inp,53
2009,/Inp,21
2009,/Inp,1533
2009,/Inp,2972
2009,/Inp,1530
2009,/Inp,2958
2009,/Inp,60
2009,/Inp,60
2009,/Inp,60
2009,/Inp,60
2009,/Inp,2882
2009,/Inp,2876
2009,/Inp,10
2009,/Inp,10
2009,/Inp,10
2009,/Inp,10
2009,/Inp,3031
2009,/Inp,1774
2009,/Inp,1773
2009,/Inp,3034
2009,/Inp,1694
2009,/Inp,3005
2009,/Inp,1757
2009,/Inp,3006
2009,/Inp,46
2009,/Inp,24
2009,/Inp,12
2009,/Inp,124
2009,/Inp,14
2009,/Inp,25
2009,/Inp,12
2009,/Inp,395
2009,/Inp,95
2009,/Inp,94
2009,/Inp,95
2009,/Inp,92
2009,/Inp,256
2009,/Inp,138
2009,/Inp,188
2009,/Inp,24
2009,/Inp,18
2009,/Inp,166
2009,/Inp,30
2009,/Inp,30
2009,/Inp,30
2009,/Inp,9
2009,/Inp,9
2009,/Inp,9
2009,/Inp,9
2009,/Inp,9
2009,/Inp,9
2009,/Inp,290
2009,/Inp,1670
2009,/Inp,2967
2009,/Inp,1670
2009,/Inp,2967
2009,/Inp,12
2009,/Inp,10
2009,/Inp,12
2009,/Inp,12
2009,/Inp,16
2009,/Inp,1732
2009,/Inp,2918
2009,/Inp,1732
2009,/Inp,2918
2009,/Inp,1730
2009,/Inp,2908
2009,/Inp,1729
2009,/Inp,2894
2009,/Inp,9
2009,/Inp,36
2009,/Inp,191
2009,/Inp,73
2009,/Inp,16
2009,/Inp,8
2009,/Inp,604
2010,/Inp,71
2010,/Inp,44
2010,/Inp,49
2010,/Inp,28
2010,/Inp,24
2010,/Inp,71
2010,/Inp,71
2010,/Inp,71
2010,/Inp,70
2010,/Inp,69
2010,/Inp,53
2010,/Inp,14
2010,/Inp,12
2010,/Inp,6
2010,/Inp,6
2010,/Inp,46
2010,/Inp,12
2010,/Inp,9
2010,/Inp,43
2010,/Inp,43
2010,/Inp,43
2010,/Inp,69
2010,/Inp,22
2010,/Inp,93
2010,/Inp,93
2010,/Inp,93
2010,/Inp,92
2010,/Inp,93
2010,/Inp,24
2010,/Inp,16
2010,/Inp,16
2010,/Inp,136
2010,/Inp,10
2010,/Inp,60
2010,/Inp,72
2010,/Inp,13
2010,/Inp,5
2010,/Inp,5
2010,/Inp,95
2010,/Inp,5
2010,/Inp,6
2010,/Inp,20
2010,/Inp,120
2010,/Inp,51
2010,/Inp,153
2010,/Inp,48
2010,/Inp,56
2010,/Inp,14
2010,/Inp,14
2010,/Inp,14
2010,/Inp,6
2010,/Inp,7
2010,/Inp,1533
2010,/Inp,1530
2010,/Inp,2958
2010,/Inp,2972
2010,/Inp,1533
2010,/Inp,1530
2010,/Inp,2972
2010,/Inp,2958
2010,/Inp,1533
2010,/Inp,1530
2010,/Inp,2958
2010,/Inp,2972
2010,/Inp,1533
2010,/Inp,1530
2010,/Inp,2972
2010,/Inp,2958
2010,/Inp,28
2010,/Inp,1504
2010,/Inp,1504
2010,/Inp,2844
2010,/Inp,2844
2010,/Inp,1504
2010,/Inp,1504
2010,/Inp,2844
2010,/Inp,2844
2010,/Inp,1504
2010,/Inp,2844
2010,/Inp,1504
2010,/Inp,2844
2010,/Inp,1504
2010,/Inp,2844
2010,/Inp,1504
2010,/Inp,2844
2010,/Inp,30
2010,/Inp,15
2010,/Inp,60
2010,/Inp,60
2010,/Inp,140
2010,/Inp,140
2010,/Inp,138
2010,/Inp,144
2010,/Inp,144
2010,/Inp,144
2010,/Inp,1533
2010,/Inp,1530
2010,/Inp,2972
2010,/Inp,70
2010,/Inp,70
2010,/Inp,35
2010,/Inp,71
2010,/Inp,70
2010,/Inp,176
2010,/Inp,175
2010,/Inp,171
2010,/Inp,176
2010,/Inp,175
2010,/Inp,175
2010,/Inp,176
2010,/Inp,175
2010,/Inp,176
2010,/Inp,194
2010,/Inp,48
2010,/Inp,48
2010,/Inp,16
2010,/Inp,16
2010,/Inp,98
2010,/Inp,23
2010,/Inp,322
2010,/Inp,6
2010,/Inp,6
2010,/Inp,5
2010,/Inp,6
2010,/Inp,2777
2010,/Inp,2764
2010,/Inp,18
2010,/Inp,131
2010,/Inp,49
2010,/Inp,26
2010,/Inp,45
2010,/Inp,45
2010,/Inp,45
2010,/Inp,45
2010,/Inp,1541
2010,/Inp,2879
2010,/Inp,1541
2010,/Inp,2879
2010,/Inp,1540
2010,/Inp,2878
2010,/Inp,1540
2010,/Inp,2879
2010,/Inp,16
2010,/Inp,16
2010,/Inp,15
2010,/Inp,14
2010,/Inp,16
2010,/Inp,8
2010,/Inp,8
2010,/Inp,8
2010,/Inp,10
2010,/Inp,154
2010,/Inp,34
2010,/Inp,32
2011,/Inp,9
2011,/Inp,9
2011,/Inp,9
2011,/Inp,24
2011,/Inp,24
2011,/Inp,8
2011,/Inp,16
2011,/Inp,18
2011,/Inp,288
2011,/Inp,55
2011,/Inp,16
2011,/Inp,274
2011,/Inp,274
2011,/Inp,18
2011,/Inp,20
2011,/Inp,66
2011,/Inp,1629
2011,/Inp,1631
2011,/Inp,3016
2011,/Inp,3014
2011,/Inp,35
2011,/Inp,36
2011,/Inp,5
2011,/Inp,13
2011,/Inp,172
2011,/Inp,272
2011,/Inp,2
2011,/Inp,124
2011,/Inp,13
2011,/Inp,12
2011,/Inp,19
2011,/Inp,20
2011,/Inp,21
2011,/Inp,22
2011,/Inp,13
2011,/Inp,13
2011,/Inp,19
2011,/Inp,14
2011,/Inp,18
2011,/Inp,18
2011,/Inp,56
2011,/Inp,42
2011,/Inp,89
2011,/Inp,89
2011,/Inp,1539
2011,/Inp,2971
2011,/Inp,56
2011,/Inp,128
2011,/Inp,36
2011,/Inp,138
2011,/Inp,134
2011,/Inp,134
2011,/Inp,134
2011,/Inp,134
2011,/Inp,138
2011,/Inp,138
2011,/Inp,135
2011,/Inp,29
2011,/Inp,58
2011,/Inp,7
2011,/Inp,7
2011,/Inp,24
2011,/Inp,101
2011,/Inp,101
2011,/Inp,101
2011,/Inp,1527
2011,/Inp,1527
2011,/Inp,6
2011,/Inp,5
2011,/Inp,6
2011,/Inp,43
2011,/Inp,44
2011,/Inp,45
2011,/Inp,25
1987,/Inp,72
2011,/Inp,126
2011,/Inp,46
2011,/Inp,48
2011,/Inp,74
2011,/Inp,4
2011,/Inp,1767
2011,/Inp,3428
2011,/Inp,1769
2011,/Inp,3429
2011,/Inp,94
2011,/Inp,94
2011,/Inp,94
2011,/Inp,94
2011,/Inp,2947
2011,/Inp,2947
2011,/Inp,1498
2011,/Inp,1498
2011,/Inp,10
